event_id,date,home_team,away_team,minute,display,half,event_type,team,is_shot,is_goal,is_foul,is_corner,text
760421,2026-06-14,Australia,Türkiye,3.3,4',1,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Harry Souttar."
760421,2026-06-14,Australia,Türkiye,6.3,7',1,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Arda Güler (Türkiye) left footed shot from the right side of the box is high and wide to the left. Assisted by Orkun Kökçü.
760421,2026-06-14,Australia,Türkiye,7.0,7',1,Corner Awarded,Australia,0,0,0,1,"Corner, Australia. Conceded by Abdülkerim Bardakci."
760421,2026-06-14,Australia,Türkiye,14.7,15',1,Offside,Türkiye,0,0,0,0,"Offside, Türkiye. Baris Alper Yilmaz is caught offside."
760421,2026-06-14,Australia,Türkiye,15.8,16',1,Corner Awarded,Australia,0,0,0,1,"Corner, Australia. Conceded by Merih Demiral."
760421,2026-06-14,Australia,Türkiye,16.6,17',1,Shot Off Target,Australia,0,0,0,0,Attempt missed. Alessandro Circati (Australia) header from the left side of the six yard box is high and wide to the left. Assisted by Connor Metcalfe
760421,2026-06-14,Australia,Türkiye,17.4,18',1,Foul,Australia,0,0,1,0,Foul by Alessandro Circati (Australia).
760421,2026-06-14,Australia,Türkiye,17.4,18',1,Foul,Türkiye,0,0,1,0,Orkun Kökçü (Türkiye) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,18.2,19',1,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Ferdi Kadioglu (Türkiye) right footed shot from outside the box is too high. Assisted by Hakan Çalhanoglu.
760421,2026-06-14,Australia,Türkiye,21.9,22',1,Foul,Australia,0,0,1,0,Mohamed Touré (Australia) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,21.9,22',1,Foul,Türkiye,0,0,1,0,Foul by Ismail Yüksek (Türkiye).
760421,2026-06-14,Australia,Türkiye,22.1,23',1,Start Delay,unknown,0,0,0,0,Delay in match for a drinks break.
760421,2026-06-14,Australia,Türkiye,24.4,25',1,End Delay,unknown,0,0,0,0,Delay over. They are ready to continue.
760421,2026-06-14,Australia,Türkiye,26.0,27',1,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Arda Güler (Türkiye) right footed shot from the centre of the box is saved in the centre of the goal by Patrick Beach (Australia).
760421,2026-06-14,Australia,Türkiye,26.3,27',1,Goal,Australia,1,1,0,0,"Goal! Australia 1, Türkiye 0. Nestory Irankunda (Australia) right footed shot from the centre of the box to the bottom left corner. Assisted by Paul O"
760421,2026-06-14,Australia,Türkiye,29.4,30',1,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Abdülkerim Bardakci (Türkiye) left footed shot from outside the box is saved in the top left corner by Patrick Beach (Australia).
760421,2026-06-14,Australia,Türkiye,29.7,30',1,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Hakan Çalhanoglu (Türkiye) right footed shot from outside the box is high and wide to the right. Assisted by Orkun Kökçü.
760421,2026-06-14,Australia,Türkiye,32.0,33',1,Foul,Türkiye,0,0,1,0,Kerem Aktürkoglu (Türkiye) wins a free kick in the attacking half.
760421,2026-06-14,Australia,Türkiye,32.0,33',1,Foul,Australia,0,0,1,0,Foul by Harry Souttar (Australia).
760421,2026-06-14,Australia,Türkiye,33.6,34',1,Foul,Australia,0,0,1,0,Foul by Mohamed Touré (Australia).
760421,2026-06-14,Australia,Türkiye,33.6,34',1,Foul,Türkiye,0,0,1,0,Hakan Çalhanoglu (Türkiye) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,34.6,35',1,Foul,Türkiye,0,0,1,0,Arda Güler (Türkiye) wins a free kick on the right wing.
760421,2026-06-14,Australia,Türkiye,34.6,35',1,Foul,Australia,0,0,1,0,Foul by Nestory Irankunda (Australia).
760421,2026-06-14,Australia,Türkiye,35.1,36',1,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Orkun Kökçü (Türkiye) right footed shot from the centre of the box misses to the right. Assisted by Kerem Aktürkoglu with a headed pas
760421,2026-06-14,Australia,Türkiye,38.4,39',1,Shot Off Target,Australia,0,0,0,0,Attempt missed. Jordan Bos (Australia) left footed shot from outside the box is high and wide to the left. Assisted by Paul Okon-Engstler.
760421,2026-06-14,Australia,Türkiye,38.8,39',1,Start Delay,Türkiye,0,0,0,0,Delay in match (Türkiye).
760421,2026-06-14,Australia,Türkiye,38.9,39',1,End Delay,unknown,0,0,0,0,Delay over. They are ready to continue.
760421,2026-06-14,Australia,Türkiye,41.3,42',1,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Arda Güler (Türkiye) left footed shot from outside the box is high and wide to the left. Assisted by Orkun Kökçü.
760421,2026-06-14,Australia,Türkiye,43.5,44',1,VAR - Referee decision cancelled,unknown,0,0,0,0,VAR Decision: Other Decision Cancelled.
760421,2026-06-14,Australia,Türkiye,44.5,45',1,Shot On Target,Australia,0,0,0,0,Attempt saved. Nestory Irankunda (Australia) right footed shot from the centre of the box is saved in the centre of the goal by Ugurcan Çakir (Türkiye
760421,2026-06-14,Australia,Türkiye,45.0,45'+4',1,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kerem Aktürkoglu (Türkiye) left footed shot from the centre of the box is blocked.
760421,2026-06-14,Australia,Türkiye,45.0,45',1,Substitution,Türkiye,0,0,0,0,"Substitution, Türkiye. Kenan Yildiz replaces Baris Alper Yilmaz."
760421,2026-06-14,Australia,Türkiye,46.0,46',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Hakan Çalhanoglu (Türkiye) right footed shot from outside the box is saved in the centre of the goal by Patrick Beach (Australia). Assi
760421,2026-06-14,Australia,Türkiye,46.6,47',2,Foul,Türkiye,0,0,1,0,Merih Demiral (Türkiye) wins a free kick in the attacking half.
760421,2026-06-14,Australia,Türkiye,46.6,47',2,Foul,Australia,0,0,1,0,Foul by Mohamed Touré (Australia).
760421,2026-06-14,Australia,Türkiye,47.5,48',2,Shot Blocked,Australia,1,0,0,0,Attempt blocked. Jordan Bos (Australia) right footed shot from the left side of the box is blocked. Assisted by Mohamed Touré.
760421,2026-06-14,Australia,Türkiye,47.5,48',2,Corner Awarded,Australia,0,0,0,1,"Corner, Australia. Conceded by Merih Demiral."
760421,2026-06-14,Australia,Türkiye,48.3,49',2,Shot Off Target,Australia,0,0,0,0,Attempt missed. Jacob Italiano (Australia) right footed shot from outside the box is high and wide to the right. Assisted by Harry Souttar following a
760421,2026-06-14,Australia,Türkiye,49.5,50',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Hakan Çalhanoglu (Türkiye) right footed shot from the centre of the box is blocked.
760421,2026-06-14,Australia,Türkiye,49.6,50',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Ismail Yüksek (Türkiye) left footed shot from outside the box is blocked.
760421,2026-06-14,Australia,Türkiye,49.6,50',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Alessandro Circati."
760421,2026-06-14,Australia,Türkiye,50.4,51',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Harry Souttar."
760421,2026-06-14,Australia,Türkiye,50.6,51',2,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Kerem Aktürkoglu (Türkiye) right footed shot from outside the box misses to the left following a corner.
760421,2026-06-14,Australia,Türkiye,51.0,51',2,Offside,Türkiye,0,0,0,0,"Offside, Türkiye. Merih Demiral is caught offside."
760421,2026-06-14,Australia,Türkiye,52.1,53',2,Foul,Australia,0,0,1,0,Jordan Bos (Australia) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,52.1,53',2,Foul,Türkiye,0,0,1,0,Foul by Hakan Çalhanoglu (Türkiye).
760421,2026-06-14,Australia,Türkiye,52.5,53',2,Corner Awarded,Australia,0,0,0,1,"Corner, Australia. Conceded by Zeki Çelik."
760421,2026-06-14,Australia,Türkiye,53.0,54',2,Shot On Target,Australia,0,0,0,0,Attempt saved. Harry Souttar (Australia) header from the centre of the box is saved in the centre of the goal by Ugurcan Çakir (Türkiye). Assisted by 
760421,2026-06-14,Australia,Türkiye,53.4,54',2,Shot Off Target,Australia,0,0,0,0,Attempt missed. Mohamed Touré (Australia) right footed shot from the centre of the box misses to the left. Assisted by Jacob Italiano with a cross fol
760421,2026-06-14,Australia,Türkiye,54.4,55',2,Offside,Australia,0,0,0,0,"Offside, Australia. Mohamed Touré is caught offside."
760421,2026-06-14,Australia,Türkiye,55.3,56',2,Foul,Australia,0,0,1,0,Foul by Paul Okon-Engstler (Australia).
760421,2026-06-14,Australia,Türkiye,55.3,56',2,Foul,Türkiye,0,0,1,0,Orkun Kökçü (Türkiye) wins a free kick in the attacking half.
760421,2026-06-14,Australia,Türkiye,56.2,57',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Arda Güler (Türkiye) left footed shot from outside the box is saved in the bottom left corner by Patrick Beach (Australia).
760421,2026-06-14,Australia,Türkiye,56.3,57',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Jacob Italiano."
760421,2026-06-14,Australia,Türkiye,56.9,57',2,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Ismail Yüksek (Türkiye) right footed shot from the centre of the box is too high. Assisted by Arda Güler with a headed pass following 
760421,2026-06-14,Australia,Türkiye,59.4,60',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from the left side of the box is blocked. Assisted by Ferdi Kadioglu.
760421,2026-06-14,Australia,Türkiye,59.9,60',2,Foul,Australia,0,0,1,0,Nestory Irankunda (Australia) wins a free kick on the left wing.
760421,2026-06-14,Australia,Türkiye,59.9,60',2,Foul,Türkiye,0,0,1,0,Foul by Zeki Çelik (Türkiye).
760421,2026-06-14,Australia,Türkiye,60.4,61',2,Substitution,Australia,0,0,0,0,"Substitution, Australia. Nishan Velupillay replaces Nestory Irankunda."
760421,2026-06-14,Australia,Türkiye,61.8,62',2,Substitution,Türkiye,0,0,0,0,"Substitution, Türkiye. Yunus Akgün replaces Orkun Kökçü."
760421,2026-06-14,Australia,Türkiye,62.4,63',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from outside the box is blocked. Assisted by Ferdi Kadioglu.
760421,2026-06-14,Australia,Türkiye,64.5,65',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Arda Güler (Türkiye) left footed shot from outside the box is blocked. Assisted by Ferdi Kadioglu.
760421,2026-06-14,Australia,Türkiye,65.3,66',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from the left side of the box is blocked. Assisted by Arda Güler.
760421,2026-06-14,Australia,Türkiye,65.3,66',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from the left side of the box is blocked.
760421,2026-06-14,Australia,Türkiye,67.0,68',2,Start Delay,unknown,0,0,0,0,Delay in match for a drinks break.
760421,2026-06-14,Australia,Türkiye,70.0,70',2,End Delay,unknown,0,0,0,0,Delay over. They are ready to continue.
760421,2026-06-14,Australia,Türkiye,71.9,72',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Zeki Çelik (Türkiye) right footed shot from a difficult angle on the right is saved in the bottom right corner by Patrick Beach (Austra
760421,2026-06-14,Australia,Türkiye,71.9,72',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Patrick Beach."
760421,2026-06-14,Australia,Türkiye,73.0,74',2,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Arda Güler (Türkiye) left footed shot from outside the box is high and wide to the left. Assisted by Yunus Akgün.
760421,2026-06-14,Australia,Türkiye,73.5,74',2,Substitution,Australia,0,0,0,0,"Substitution, Australia. Tete Yengi replaces Mohamed Touré."
760421,2026-06-14,Australia,Türkiye,73.7,74',2,Substitution,Australia,0,0,0,0,"Substitution, Australia. Jason Geria replaces Jacob Italiano."
760421,2026-06-14,Australia,Türkiye,74.1,75',2,Goal,Australia,1,1,0,0,"Goal! Australia 2, Türkiye 0. Connor Metcalfe (Australia) left footed shot from outside the box to the bottom right corner."
760421,2026-06-14,Australia,Türkiye,76.4,77',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from the right side of the box is blocked. Assisted by Yunus Akgün.
760421,2026-06-14,Australia,Türkiye,77.0,78',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Kerem Aktürkoglu (Türkiye) right footed shot from the centre of the box is saved in the centre of the goal by Patrick Beach (Australia)
760421,2026-06-14,Australia,Türkiye,77.3,78',2,Foul,Australia,0,0,1,0,Foul by Tete Yengi (Australia).
760421,2026-06-14,Australia,Türkiye,77.3,78',2,Foul,Türkiye,0,0,1,0,Abdülkerim Bardakci (Türkiye) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,78.9,79',2,Corner Awarded,Australia,0,0,0,1,"Corner, Australia. Conceded by Ferdi Kadioglu."
760421,2026-06-14,Australia,Türkiye,80.2,81',2,Substitution,Türkiye,0,0,0,0,"Substitution, Türkiye. Salih Özcan replaces Ismail Yüksek."
760421,2026-06-14,Australia,Türkiye,80.3,81',2,Substitution,Türkiye,0,0,0,0,"Substitution, Türkiye. Mert Müldür replaces Zeki Çelik."
760421,2026-06-14,Australia,Türkiye,81.6,82',2,Shot Off Target,Türkiye,0,0,0,0,Attempt missed. Arda Güler (Türkiye) left footed shot from outside the box is high and wide to the left. Assisted by Mert Müldür.
760421,2026-06-14,Australia,Türkiye,83.2,84',2,Substitution,Australia,0,0,0,0,"Substitution, Australia. Aziz Behich replaces Jordan Bos."
760421,2026-06-14,Australia,Türkiye,83.3,84',2,Substitution,Australia,0,0,0,0,"Substitution, Australia. Jackson Irvine replaces Paul Okon-Engstler."
760421,2026-06-14,Australia,Türkiye,83.6,84',2,Foul,Türkiye,0,0,1,0,Abdülkerim Bardakci (Türkiye) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,83.6,84',2,Foul,Australia,0,0,1,0,Foul by Tete Yengi (Australia).
760421,2026-06-14,Australia,Türkiye,84.2,85',2,Foul,Australia,0,0,1,0,Foul by Jackson Irvine (Australia).
760421,2026-06-14,Australia,Türkiye,84.2,85',2,Foul,Türkiye,0,0,1,0,Kerem Aktürkoglu (Türkiye) wins a free kick in the attacking half.
760421,2026-06-14,Australia,Türkiye,84.8,85',2,Substitution,Türkiye,0,0,0,0,"Substitution, Türkiye. Deniz Gül replaces Kerem Aktürkoglu."
760421,2026-06-14,Australia,Türkiye,85.2,86',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Hakan Çalhanoglu (Türkiye) right footed shot from outside the box is saved in the bottom right corner by Patrick Beach (Australia).
760421,2026-06-14,Australia,Türkiye,85.4,86',2,Foul,Türkiye,0,0,1,0,Foul by Yunus Akgün (Türkiye).
760421,2026-06-14,Australia,Türkiye,85.4,86',2,Foul,Australia,0,0,1,0,Aiden O'Neill (Australia) wins a free kick in the defensive half.
760421,2026-06-14,Australia,Türkiye,85.5,86',2,Yellow Card,Türkiye,0,0,1,0,Yunus Akgün (Türkiye) is shown the yellow card for a bad foul.
760421,2026-06-14,Australia,Türkiye,88.4,89',2,Shot On Target,Türkiye,0,0,0,0,Attempt saved. Arda Güler (Türkiye) left footed shot from outside the box is saved in the centre of the goal by Patrick Beach (Australia). Assisted by
760421,2026-06-14,Australia,Türkiye,89.7,90',2,Foul,Australia,0,0,1,0,Foul by Tete Yengi (Australia).
760421,2026-06-14,Australia,Türkiye,89.7,90',2,Foul,Türkiye,0,0,1,0,Salih Özcan (Türkiye) wins a free kick in the attacking half.
760421,2026-06-14,Australia,Türkiye,90.0,90',2,Shot Off Target,Türkiye,0,0,0,0,"Attempt missed. Merih Demiral (Türkiye) header from the centre of the box is close, but misses the top right corner. Assisted by Hakan Çalhanoglu."
760421,2026-06-14,Australia,Türkiye,90.0,90'+3',2,Foul,Australia,0,0,1,0,Foul by Aziz Behich (Australia).
760421,2026-06-14,Australia,Türkiye,90.0,90'+3',2,Foul,Türkiye,0,0,1,0,Arda Güler (Türkiye) wins a free kick on the right wing.
760421,2026-06-14,Australia,Türkiye,90.0,90'+5',2,Shot Blocked,Türkiye,1,0,0,0,Attempt blocked. Kenan Yildiz (Türkiye) right footed shot from outside the box is blocked.
760421,2026-06-14,Australia,Türkiye,90.0,90'+5',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Harry Souttar."
760421,2026-06-14,Australia,Türkiye,90.0,90'+5',2,Corner Awarded,Türkiye,0,0,0,1,"Corner, Türkiye. Conceded by Aziz Behich."
760421,2026-06-14,Australia,Türkiye,90.0,90'+5',2,Offside,Türkiye,0,0,0,0,"Offside, Türkiye. Merih Demiral is caught offside."
760422,2026-06-14,Germany,Curaçao,0.8,1',1,Foul,Curaçao,0,0,1,0,Tahith Chong (Curaçao) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,0.8,1',1,Foul,Germany,0,0,1,0,Foul by Aleksandar Pavlovic (Germany).
760422,2026-06-14,Germany,Curaçao,2.2,3',1,Foul,Curaçao,0,0,1,0,Deveron Fonville (Curaçao) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,2.2,3',1,Foul,Germany,0,0,1,0,Foul by Aleksandar Pavlovic (Germany).
760422,2026-06-14,Germany,Curaçao,4.2,5',1,Foul,Curaçao,0,0,1,0,Foul by Juninho Bacuna (Curaçao).
760422,2026-06-14,Germany,Curaçao,4.2,5',1,Foul,Germany,0,0,1,0,Joshua Kimmich (Germany) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,5.1,6',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Jamal Musiala (Germany) right footed shot from the centre of the box is blocked. Assisted by Nathaniel Brown with a through ball.
760422,2026-06-14,Germany,Curaçao,5.3,6',1,Goal,Curaçao,1,1,0,0,"Goal! Germany 1, Curaçao 0. Felix Nmecha (Germany) right footed shot from the centre of the box to the bottom right corner. Assisted by Florian Wirtz."
760422,2026-06-14,Germany,Curaçao,6.8,7',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Jamal Musiala (Germany) right footed shot from the left side of the box is blocked.
760422,2026-06-14,Germany,Curaçao,8.1,9',1,Shot Off Target,Germany,0,0,0,0,"Attempt missed. Felix Nmecha (Germany) right footed shot from outside the box is close, but misses to the left. Assisted by Jamal Musiala."
760422,2026-06-14,Germany,Curaçao,9.8,10',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Florian Wirtz (Germany) right footed shot from outside the box is blocked.
760422,2026-06-14,Germany,Curaçao,10.3,11',1,Shot Off Target,Germany,0,0,0,0,Attempt missed. Leroy Sané (Germany) left footed shot from the centre of the box misses to the left. Assisted by Jamal Musiala.
760422,2026-06-14,Germany,Curaçao,11.7,12',1,Shot On Target,Germany,0,0,0,0,Attempt saved. Felix Nmecha (Germany) right footed shot from the centre of the box is saved in the centre of the goal by Eloy Room (Curaçao). Assisted
760422,2026-06-14,Germany,Curaçao,12.1,13',1,Foul,Germany,0,0,1,0,Joshua Kimmich (Germany) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,12.1,13',1,Foul,Curaçao,0,0,1,0,Foul by Jürgen Locadia (Curaçao).
760422,2026-06-14,Germany,Curaçao,13.8,14',1,Shot Off Target,Germany,0,0,0,0,"Attempt missed. Florian Wirtz (Germany) right footed shot from outside the box is close, but misses to the right. Assisted by Nathaniel Brown."
760422,2026-06-14,Germany,Curaçao,17.0,17',1,Foul,Germany,0,0,1,0,Foul by Jonathan Tah (Germany).
760422,2026-06-14,Germany,Curaçao,17.0,17',1,Foul,Curaçao,0,0,1,0,Jürgen Locadia (Curaçao) wins a free kick on the left wing.
760422,2026-06-14,Germany,Curaçao,17.8,18',1,Foul,Germany,0,0,1,0,Foul by Jamal Musiala (Germany).
760422,2026-06-14,Germany,Curaçao,17.8,18',1,Foul,Curaçao,0,0,1,0,Tahith Chong (Curaçao) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,19.0,19',1,Shot Off Target,Curaçao,0,0,0,0,Attempt missed. Leandro Bacuna (Curaçao) left footed shot from outside the box is high and wide to the left. Assisted by Sontje Hansen.
760422,2026-06-14,Germany,Curaçao,20.4,21',1,Foul,Germany,0,0,1,0,Foul by Felix Nmecha (Germany).
760422,2026-06-14,Germany,Curaçao,20.4,21',1,Foul,Curaçao,0,0,1,0,Juninho Bacuna (Curaçao) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,20.7,21',1,Goal,Curaçao,1,1,0,0,"Goal! Germany 1, Curaçao 1. Livano Comenencia (Curaçao) left footed shot from the centre of the box to the bottom left corner."
760422,2026-06-14,Germany,Curaçao,22.7,23',1,Start Delay,unknown,0,0,0,0,Delay in match for a drinks break.
760422,2026-06-14,Germany,Curaçao,24.7,25',1,End Delay,unknown,0,0,0,0,Delay over. They are ready to continue.
760422,2026-06-14,Germany,Curaçao,26.5,27',1,Foul,Curaçao,0,0,1,0,Foul by Leandro Bacuna (Curaçao).
760422,2026-06-14,Germany,Curaçao,26.5,27',1,Foul,Germany,0,0,1,0,Jamal Musiala (Germany) wins a free kick on the right wing.
760422,2026-06-14,Germany,Curaçao,27.2,28',1,Shot On Target,Germany,0,0,0,0,Attempt saved. Nico Schlotterbeck (Germany) header from the centre of the box is saved in the top centre of the goal by Eloy Room (Curaçao). Assisted 
760422,2026-06-14,Germany,Curaçao,27.2,28',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Eloy Room."
760422,2026-06-14,Germany,Curaçao,28.3,29',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Armando Obispo."
760422,2026-06-14,Germany,Curaçao,29.6,30',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Aleksandar Pavlovic (Germany) left footed shot from outside the box is blocked. Assisted by Leroy Sané.
760422,2026-06-14,Germany,Curaçao,29.6,30',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Riechedly Bazoer."
760422,2026-06-14,Germany,Curaçao,32.0,32',1,Shot Blocked,Germany,1,0,0,0,Attempt missed. Leroy Sané (Germany) left footed shot from the centre of the box misses to the right. Assisted by Florian Wirtz with a through ball.
760422,2026-06-14,Germany,Curaçao,33.8,34',1,Foul,Germany,0,0,1,0,Foul by Nico Schlotterbeck (Germany).
760422,2026-06-14,Germany,Curaçao,33.8,34',1,Foul,Curaçao,0,0,1,0,Jürgen Locadia (Curaçao) wins a free kick in the attacking half.
760422,2026-06-14,Germany,Curaçao,35.1,36',1,Shot Off Target,Curaçao,0,0,0,0,Attempt missed. Juninho Bacuna (Curaçao) right footed shot from outside the box is high and wide to the right. Assisted by Sontje Hansen.
760422,2026-06-14,Germany,Curaçao,36.3,37',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Riechedly Bazoer."
760422,2026-06-14,Germany,Curaçao,37.5,38',1,Goal - Header,Curaçao,1,1,0,0,"Goal! Germany 2, Curaçao 1. Nico Schlotterbeck (Germany) header from very close range to the bottom left corner. Assisted by Nathaniel Brown with a cr"
760422,2026-06-14,Germany,Curaçao,38.9,39',1,Foul,Germany,0,0,1,0,Foul by Leroy Sané (Germany).
760422,2026-06-14,Germany,Curaçao,38.9,39',1,Foul,Curaçao,0,0,1,0,Deveron Fonville (Curaçao) wins a free kick in the defensive half.
760422,2026-06-14,Germany,Curaçao,39.8,40',1,Foul,Curaçao,0,0,1,0,Foul by Juninho Bacuna (Curaçao).
760422,2026-06-14,Germany,Curaçao,39.8,40',1,Foul,Germany,0,0,1,0,Kai Havertz (Germany) wins a free kick on the right wing.
760422,2026-06-14,Germany,Curaçao,43.1,44',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Sherel Floranus."
760422,2026-06-14,Germany,Curaçao,43.9,44',1,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Livano Comenencia."
760422,2026-06-14,Germany,Curaçao,44.9,45',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Nathaniel Brown (Germany) right footed shot from the centre of the box is blocked.
760422,2026-06-14,Germany,Curaçao,44.9,45',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Aleksandar Pavlovic (Germany) right footed shot from the centre of the box is blocked. Assisted by Leroy Sané.
760422,2026-06-14,Germany,Curaçao,44.9,45',1,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Kai Havertz (Germany) header from the centre of the box is blocked.
760422,2026-06-14,Germany,Curaçao,45.0,45'+2',1,Shot On Target,Curaçao,0,0,0,0,Attempt saved. Sontje Hansen (Curaçao) right footed shot from outside the box is saved in the bottom right corner by Manuel Neuer (Germany). Assisted 
760422,2026-06-14,Germany,Curaçao,45.0,45'+3',1,Foul,unknown,0,0,1,0,Penalty Germany. Felix Nmecha draws a foul in the penalty area.
760422,2026-06-14,Germany,Curaçao,45.0,45'+3',1,Foul,Curaçao,0,0,1,0,Penalty conceded by Riechedly Bazoer (Curaçao) after a foul in the penalty area.
760422,2026-06-14,Germany,Curaçao,45.0,45'+5',1,Penalty - Scored,Curaçao,0,0,0,0,"Goal! Germany 3, Curaçao 1. Kai Havertz (Germany) converts the penalty with a left footed shot to the bottom left corner."
760422,2026-06-14,Germany,Curaçao,45.0,45',1,Substitution,Curaçao,0,0,0,0,"Substitution, Curaçao. Jeremy Antonisse replaces Sontje Hansen."
760422,2026-06-14,Germany,Curaçao,45.8,46',1,Foul,Curaçao,0,0,1,0,Foul by Riechedly Bazoer (Curaçao).
760422,2026-06-14,Germany,Curaçao,45.8,46',1,Foul,Germany,0,0,1,0,Jamal Musiala (Germany) wins a free kick in the attacking half.
760422,2026-06-14,Germany,Curaçao,46.1,47',2,Goal,Curaçao,1,1,0,0,"Goal! Germany 4, Curaçao 1. Jamal Musiala (Germany) right footed shot from the right side of the box to the bottom left corner. Assisted by Joshua Kim"
760422,2026-06-14,Germany,Curaçao,49.1,50',2,Foul,Germany,0,0,1,0,Leroy Sané (Germany) wins a free kick on the right wing.
760422,2026-06-14,Germany,Curaçao,49.1,50',2,Foul,Curaçao,0,0,1,0,Foul by Deveron Fonville (Curaçao).
760422,2026-06-14,Germany,Curaçao,49.5,50',2,Shot On Target,Germany,0,0,0,0,Attempt saved. Felix Nmecha (Germany) right footed shot from a difficult angle on the right is saved in the top centre of the goal by Eloy Room (Curaç
760422,2026-06-14,Germany,Curaçao,50.2,51',2,Foul,Germany,0,0,1,0,Nico Schlotterbeck (Germany) wins a free kick on the left wing.
760422,2026-06-14,Germany,Curaçao,50.2,51',2,Foul,Curaçao,0,0,1,0,Foul by Tahith Chong (Curaçao).
760422,2026-06-14,Germany,Curaçao,51.5,52',2,Foul,Germany,0,0,1,0,Foul by Nathaniel Brown (Germany).
760422,2026-06-14,Germany,Curaçao,51.5,52',2,Foul,Curaçao,0,0,1,0,Tahith Chong (Curaçao) wins a free kick on the right wing.
760422,2026-06-14,Germany,Curaçao,52.2,53',2,Foul,Curaçao,0,0,1,0,Leandro Bacuna (Curaçao) wins a free kick on the right wing.
760422,2026-06-14,Germany,Curaçao,52.2,53',2,Foul,Germany,0,0,1,0,Foul by Kai Havertz (Germany).
760422,2026-06-14,Germany,Curaçao,53.0,53',2,Shot Blocked,Germany,1,0,0,0,Attempt blocked. Florian Wirtz (Germany) right footed shot from the centre of the box is blocked. Assisted by Joshua Kimmich with a cross.
760422,2026-06-14,Germany,Curaçao,53.0,53',2,Corner Awarded,Germany,0,0,0,1,"Corner, Germany. Conceded by Leandro Bacuna."
